year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimSpeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,age,data_quality,age_dph,total_length_mm,mr_mg_O2_per_g_per_h,exogenous_or_endogenous,salinity_permil,salinity_factor,smolt_factor
2019,Lo,Pers. Comm.,0.1592,NA,11,0,NA,0,NA,0.018787313,NA,-3.974573478,-1.837594006,Acipenser medirostris,NA,larval,rGS401,11,individual,1,NA,NA,1,55,29.8,0.11801076,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1694,NA,11,0,NA,0,NA,0.020696019,NA,-3.87781391,-1.775492497,Acipenser medirostris,NA,larval,rGS402,11,individual,1,NA,NA,1,55,29.45,0.122172486,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.106,NA,11,0,NA,0,NA,0.005222834,NA,-5.25471513,-2.244316185,Acipenser medirostris,NA,larval,rGS403,11,individual,1,NA,NA,1,55,26.52,0.049272018,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1037,NA,11,0,NA,0,NA,0.01335577,NA,-4.315806746,-2.266253164,Acipenser medirostris,NA,larval,rGS404,11,individual,1,NA,NA,1,55,26.47,0.128792386,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0967,NA,11,0,NA,0,NA,0.00951729,NA,-4.654645144,-2.336141877,Acipenser medirostris,NA,larval,rGS405,11,individual,1,NA,NA,1,55,26.74,0.098420785,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1545,NA,11,0,NA,0,NA,0.016214326,NA,-4.121860134,-1.867561183,Acipenser medirostris,NA,larval,rGS406,11,individual,1,NA,NA,1,55,30.12,0.104947091,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0815,NA,11,0,NA,0,NA,0.006222418,NA,-5.079596743,-2.507152259,Acipenser medirostris,NA,larval,rGS407,11,individual,1,NA,NA,1,55,26.37,0.076348684,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1635,NA,11,0,NA,0,NA,0.023611331,NA,-3.746028537,-1.810942289,Acipenser medirostris,NA,larval,rGS408,11,individual,1,NA,NA,1,55,29.38,0.144411813,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1026,NA,11,0,NA,0,NA,0.012145586,NA,-4.410789503,-2.276917346,Acipenser medirostris,NA,larval,rGS409,11,individual,1,NA,NA,1,55,26.98,0.118378027,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,2.7817,NA,15,0,NA,0,NA,0.074129724,NA,-2.601938699,1.023062252,Acipenser medirostris,NA,larval,rGS442,15,individual,1,NA,NA,2,70,76.38,0.026649072,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.63,NA,15,0,NA,0,NA,0.04456844,NA,-3.110729302,0.488580015,Acipenser medirostris,NA,larval,rGS443,15,individual,1,NA,NA,2,70,63.89,0.027342601,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.1188,NA,15,0,NA,0,NA,0.039164359,NA,-3.239988148,0.112256682,Acipenser medirostris,NA,larval,rGS444,15,individual,1,NA,NA,2,70,59.66,0.035005684,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,2.283,NA,15,0,NA,0,NA,0.083025101,NA,-2.488612298,0.825490368,Acipenser medirostris,NA,larval,rGS445,15,individual,1,NA,NA,2,70,70.74,0.036366667,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,3.0475,NA,15,0,NA,0,NA,0.065180198,NA,-2.730599565,1.114321582,Acipenser medirostris,NA,larval,rGS446,15,individual,1,NA,NA,2,70,77.82,0.021388088,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.4232,NA,15,0,NA,0,NA,0.051479173,NA,-2.966577951,0.352907857,Acipenser medirostris,NA,larval,rGS447,15,individual,1,NA,NA,2,70,60.29,0.036171426,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,2.8735,NA,15,0,NA,0,NA,0.115973403,NA,-2.154394403,1.055530799,Acipenser medirostris,NA,larval,rGS448,15,individual,1,NA,NA,2,70,79.01,0.040359632,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.6532,NA,18.5,0,NA,0,NA,0.168417552,NA,-1.781308953,-0.425871918,Acipenser medirostris,NA,juvenile,gs_003,19,individual,1,NA,NA,1,38,43.03,0.257834587,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.6771,NA,18.8,0,NA,0,NA,0.120694483,NA,-2.114492857,-0.389936306,Acipenser medirostris,NA,juvenile,gs_011,19,individual,1,NA,NA,1,38,46.65,0.17825208,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.6266,NA,18.8,0,NA,0,NA,0.287438442,NA,-1.246746558,-0.4674469,Acipenser medirostris,NA,juvenile,gs_014,19,individual,1,NA,NA,1,38,44.01,0.458727165,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.006,NA,18.3,0,NA,0,NA,0.258092339,NA,-1.354437855,0.005982072,Acipenser medirostris,NA,juvenile,gs_018,19,individual,1,NA,NA,1,39,51.82,0.256553021,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.8599,NA,19,0,NA,0,NA,0.230359439,NA,-1.468114411,-0.150939176,Acipenser medirostris,NA,juvenile,gs_030,19,individual,1,NA,NA,1,39,51.29,0.267890963,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.0349,NA,18.8,0,NA,0,NA,0.197789126,NA,-1.620553838,0.034304804,Acipenser medirostris,NA,juvenile,gs_037,19,individual,1,NA,NA,1,40,54.62,0.19111907,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,1.0496,NA,18.8,0,NA,0,NA,0.368939705,NA,-0.99712205,0.048409139,Acipenser medirostris,NA,juvenile,gs_039,19,individual,1,NA,NA,1,40,54.27,0.351505054,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.721,NA,19.1,0,NA,0,NA,0.16854042,NA,-1.780579677,-0.327116142,Acipenser medirostris,NA,juvenile,gs_046,19,individual,1,NA,NA,1,40,47.53,0.233759251,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.932,NA,19.3,0,NA,0,NA,0.26508011,NA,-1.327723196,-0.070422464,Acipenser medirostris,NA,juvenile,gs_052,19,individual,1,NA,NA,1,40,51.36,0.284420719,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.554,NA,19.3,0,NA,0,NA,0.198617759,NA,-1.616373112,-0.590590592,Acipenser medirostris,NA,juvenile,gs_056,19,individual,1,NA,NA,1,40,44.32,0.35851581,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.4833,NA,19,0,NA,0,NA,0.21454778,NA,-1.539222817,-0.7271177,Acipenser medirostris,NA,juvenile,gs_057,19,individual,1,NA,NA,1,41,41.25,0.443922573,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.7569,NA,18.6,0,NA,0,NA,0.13364194,NA,-2.012591143,-0.278524135,Acipenser medirostris,NA,juvenile,gs_068,19,individual,1,NA,NA,1,41,47.33,0.176564857,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.5264,NA,18.6,0,NA,0,NA,0.241612836,NA,-1.420418685,-0.641693899,Acipenser medirostris,NA,juvenile,gs_071,19,individual,1,NA,NA,1,41,42.33,0.45899095,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.4279,NA,18.6,0,NA,0,NA,0.136773495,NA,-1.989429045,-0.848865756,Acipenser medirostris,NA,juvenile,gs_077,19,individual,1,NA,NA,1,41,40.91,0.319638922,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.8127,NA,18.5,0,NA,0,NA,0.150940638,NA,-1.890868648,-0.207393241,Acipenser medirostris,NA,juvenile,gs_085,19,individual,1,NA,NA,1,42,50.7,0.185727375,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.8388,NA,18.8,0,NA,0,NA,0.184602867,NA,-1.689548428,-0.17578298,Acipenser medirostris,NA,juvenile,gs_090,19,individual,1,NA,NA,1,42,49.97,0.220079717,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.7548,NA,19.2,0,NA,0,NA,0.226215234,NA,-1.486268369,-0.281302465,Acipenser medirostris,NA,juvenile,gs_102,19,individual,1,NA,NA,1,42,48.38,0.299702218,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.5114,NA,19.2,0,NA,0,NA,0.166332306,NA,-1.793767646,-0.670603216,Acipenser medirostris,NA,juvenile,gs_103,19,individual,1,NA,NA,1,42,41.27,0.325248937,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.749,NA,18.8,0,NA,0,NA,0.363139492,NA,-1.012968244,-0.289016295,Acipenser medirostris,NA,juvenile,gs_105,19,individual,1,NA,NA,1,43,47.09,0.484832432,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.6138,NA,19.2,0,NA,0,NA,0.160798505,NA,-1.827603219,-0.488086137,Acipenser medirostris,NA,juvenile,gs_116,19,individual,1,NA,NA,1,43,45.41,0.261972149,exogenous,0,fresh,seawater-intolerant
2005,Lankford,Physiol. Biochem. Zool.,1020,NA,19,10,NA,0.172413793,NA,238.6589833,NA,5.475035685,6.927557906,Acipenser medirostris,NA,juvenile,F1,19,individual,1,58,0.5,1,182.5,NA,0.233979395,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1020,NA,19,35,NA,0.603448276,NA,259.4119384,NA,5.558417294,6.927557906,Acipenser medirostris,NA,juvenile,F1,19,individual,1,58,0.5,1,182.5,NA,0.25432543,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1020,NA,19,40,NA,0.689655172,NA,482.5062054,NA,6.178993782,6.927557906,Acipenser medirostris,NA,juvenile,F1,19,individual,1,58,0.5,1,182.5,NA,0.473045299,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1020,NA,19,45,NA,0.775862069,NA,487.6944442,NA,6.189689071,6.927557906,Acipenser medirostris,NA,juvenile,F1,19,individual,1,58,0.5,1,182.5,NA,0.478131808,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1020,NA,19,50,NA,0.862068966,NA,793.8005315,NA,6.67683221,6.927557906,Acipenser medirostris,NA,juvenile,F1,19,individual,1,58,0.5,1,182.5,NA,0.778235815,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1514,NA,19,10,NA,0.142857143,NA,135.8230162,NA,4.911352687,7.322510434,Acipenser medirostris,NA,juvenile,F2,19,individual,1,70,0.5,1,182.5,NA,0.089711371,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1514,NA,19,35,NA,0.5,NA,391.7971622,NA,5.970744262,7.322510434,Acipenser medirostris,NA,juvenile,F2,19,individual,1,70,0.5,1,182.5,NA,0.258782802,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1514,NA,19,40,NA,0.571428571,NA,407.4690486,NA,6.009964976,7.322510434,Acipenser medirostris,NA,juvenile,F2,19,individual,1,70,0.5,1,182.5,NA,0.269134114,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1514,NA,19,45,NA,0.642857143,NA,475.3805568,NA,6.164115655,7.322510434,Acipenser medirostris,NA,juvenile,F2,19,individual,1,70,0.5,1,182.5,NA,0.3139898,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1514,NA,19,50,NA,0.714285714,NA,699.8922033,NA,6.550926328,7.322510434,Acipenser medirostris,NA,juvenile,F2,19,individual,1,70,0.5,1,182.5,NA,0.462280187,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,10,NA,0.15625,NA,203.9970688,NA,5.318105625,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.192450065,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,35,NA,0.546875,NA,298.1495621,NA,5.697595247,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.281273172,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,40,NA,0.625,NA,308.6109503,NA,5.732081423,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.291142406,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,45,NA,0.703125,NA,434.147608,NA,6.073384587,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.409573215,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,50,NA,0.78125,NA,475.9931606,NA,6.165403486,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.449050151,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1060,NA,19,55,NA,0.859375,NA,917.9868097,NA,6.822183022,6.966024187,Acipenser medirostris,NA,juvenile,F3,19,individual,1,64,0.5,1,182.5,NA,0.866025292,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,10,NA,0.161290323,NA,224.1543695,NA,5.412334964,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.221935019,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,35,NA,0.564516129,NA,302.3477542,NA,5.711577859,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.299354212,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,40,NA,0.64516129,NA,479.5860929,NA,6.172923425,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.474837716,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,45,NA,0.725806452,NA,644.31349,NA,6.468185393,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.637934148,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,50,NA,0.806451613,NA,766.2951701,NA,6.641567435,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.758708089,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,55,NA,0.887096774,NA,834.0627702,NA,6.726308664,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.825804723,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,60,NA,0.967741935,NA,860.1272317,NA,6.757080322,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,0.851611121,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,65,NA,1.048387097,NA,1094.707386,NA,6.998242379,6.91770561,Acipenser medirostris,NA,juvenile,F4,19,individual,1,62,0.5,1,182.5,NA,1.083868699,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,10,NA,0.158730159,NA,182.6036645,NA,5.207318037,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.175580447,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,35,NA,0.555555556,NA,318.7738258,NA,5.764481841,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.306513294,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,40,NA,0.634920635,NA,386.0763193,NA,5.956035068,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.37122723,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,45,NA,0.714285714,NA,469.5522802,NA,6.151779645,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.451492577,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,50,NA,0.793650794,NA,474.7695278,NA,6.162829482,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.456509161,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1040,NA,19,55,NA,0.873015873,NA,711.03631,NA,6.566723497,6.946975992,Acipenser medirostris,NA,juvenile,F5,19,individual,1,63,0.5,1,182.5,NA,0.68368876,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,10,NA,0.153846154,NA,156.7188649,NA,5.054453531,6.91770561,Acipenser medirostris,NA,juvenile,F6,19,individual,1,65,0.5,1,182.5,NA,0.155167193,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,35,NA,0.538461538,NA,271.6460324,NA,5.604499867,6.91770561,Acipenser medirostris,NA,juvenile,F6,19,individual,1,65,0.5,1,182.5,NA,0.268956468,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,40,NA,0.615384615,NA,376.1252757,NA,5.929922268,6.91770561,Acipenser medirostris,NA,juvenile,F6,19,individual,1,65,0.5,1,182.5,NA,0.372401263,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,45,NA,0.692307692,NA,470.1565946,NA,6.153065819,6.91770561,Acipenser medirostris,NA,juvenile,F6,19,individual,1,65,0.5,1,182.5,NA,0.465501579,exogenous,0,fresh,seawater-tolerant
2005,Lankford,Physiol. Biochem. Zool.,1010,NA,19,50,NA,0.769230769,NA,616.4275351,NA,6.423940773,6.91770561,Acipenser medirostris,NA,juvenile,F6,19,individual,1,65,0.5,1,182.5,NA,0.610324292,exogenous,0,fresh,seawater-tolerant
