year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,species,subspecies,family,run,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age_years,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,river_or_hatchery_name,ecotype,study,comment
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,77.1,NA,1.036290323,NA,1381.603417,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,77.1,NA,1.036290323,NA,1422.256537,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,77.1,NA,1.036290323,NA,1484.747495,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,77.1,NA,1.036290323,NA,1595.59183,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.652,NA,1.205,NA,1162.118603,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.908,NA,1.20844086,NA,1225.372306,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.908,NA,1.20844086,NA,1285.624665,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.908,NA,1.20844086,NA,1342.112307,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.395,NA,1.201545699,NA,1462.642485,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,89.395,NA,1.201545699,NA,1557.753503,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,99.898,NA,1.342715054,NA,1513.2274,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,99.898,NA,1.342715054,NA,1618.087216,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,97.848,NA,1.31516129,NA,1714.711288,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,101.434,NA,1.363360215,NA,1756.36217,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,99.385,NA,1.335819892,NA,1896.945045,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,109.631,NA,1.473534946,NA,1740.62583,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,109.375,NA,1.470094086,NA,1826.213543,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,109.119,NA,1.466653226,NA,1962.550143,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,108.607,NA,1.459771505,NA,2088.079452,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,119.877,NA,1.61125,NA,2423.577419,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,122.951,NA,1.652567204,NA,2435.725652,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,121.414,NA,1.631908602,NA,2630.68619,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,121.414,NA,1.631908602,NA,2732.57591,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,121.414,NA,1.631908602,NA,2855.493609,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,123.719,NA,1.662889785,NA,3022.984901,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,129.867,NA,1.745524194,NA,2939.515351,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,130.123,NA,1.748965054,NA,2773.873506,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,130.891,NA,1.759287634,NA,2542.746309,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,130.123,NA,1.748965054,NA,2447.934777,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,129.611,NA,1.742083333,NA,2354.303008,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,143.955,NA,1.934879032,NA,2732.57591,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,143.955,NA,1.934879032,NA,2895.751668,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,143.955,NA,1.934879032,NA,3038.137676,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,141.65,NA,1.903897849,NA,2841.251775,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,143.955,NA,1.934879032,NA,3330.907272,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,144.211,NA,1.938319892,NA,2366.104001,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,146.773,NA,1.972755376,NA,3774.412423,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,149.846,NA,2.01405914,NA,3477.260326,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,149.59,NA,2.01061828,NA,3171.627049,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,149.334,NA,2.007177419,NA,2995.900101,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,150.102,NA,2.0175,NA,2746.273004,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,150.102,NA,2.0175,NA,2604.510425,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,150.102,NA,2.0175,NA,2460.205101,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.57,NA,2.279166667,NA,2494.890202,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.314,NA,2.275725806,NA,2694.586394,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.314,NA,2.275725806,NA,2812.980848,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.314,NA,2.275725806,NA,3022.984901,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,166.24,NA,2.234408602,NA,3297.764191,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,164.959,NA,2.21719086,NA,3579.577301,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.826,NA,2.282607527,NA,3561.724084,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,170.082,NA,2.286048387,NA,3411.816069,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,168.033,NA,2.258508065,NA,3459.917418,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,165.215,NA,2.22063172,NA,4175.5443,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,169.314,NA,2.275725806,NA,4113.378544,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
2003,Geist,J. Fish Biol.,5000,NA,12.5,,,189.549,NA,2.547701613,NA,3459.917418,NA,Oncorhynchus tshawytscha,,Salmonidae,spring,adult,hatchery,NA,NA,individual,1,74.4,,,,,,,1,NA,exogenous,fresh,,"Relationships between metabolic rate, muscle
electromyograms and swim performance of adult
chinook salmon",,,"Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.","Little White Salmon National Fish Hatchery, Cook, Washington, U.S.A.",,Geist2003_J. Fish Biol.,
