SiteName,Type,Category,Date,Event,Species,FL_mm,TL_mm,SI,Race,Mort,Effort,Turb,Comments
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,35,37,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,35,37,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,39,41,2,F,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,42,45,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,55,58,NA,NA,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,60,63,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,62,66,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,63,68,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,63,66,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,67,71,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,69,74,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,73,78,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,73,78,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,75,80,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,MSS,75,79,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,63,65,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,67,68,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,70,72,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,70,71,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,70,72,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,80,87,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,85,88,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,85,87,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,92,95,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,132,137,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SMB,173,181,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SPTB,78,81,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,SPTB,90,93,NA,NA,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,75,77,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,76,79,NA,NA,Y,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,77,80,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,80,85,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,80,84,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,82,87,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,82,86,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,82,88,NA,NA,N,164,35,NA
50.2L,NoBench,Mitigated,2/12/2014,3,TP,90,95,NA,NA,N,164,35,NA
47.9R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,53,57,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,64,67,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,64,67,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,65,68,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,65,69,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,68,73,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,73,78,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,76,82,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,77,82,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,81,86,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,82,88,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,83,88,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,MSS,97,103,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,PRS,106,106,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,RBT,190,200,5,NA,N,158,28.5,Hatchery
47.9R,Slope,Mitigated,2/12/2014,3,SMB,75,77,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,SMB,80,83,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,SMB,83,85,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,SMB,92,96,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,SMB,98,103,NA,NA,N,158,28.5,NA
47.9R,Slope,Mitigated,2/12/2014,3,SMB,201,210,NA,NA,N,158,28.5,Tag inserted
47.0L,Slope,Mitigated,2/12/2014,3,BGS,56,60,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,BGS,105,111,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,32,33,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,35,36,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,45,49,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,CHN,45,48,2,F,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,GSF,110,113,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,GSN,73,82,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,LMB,63,65,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,53,56,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,68,72,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,69,74,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,70,75,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,70,75,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,76,83,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,MSS,80,85,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,PRS,80,80,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,RBT,189,198,5,NA,N,177,26.3,Hatchery
47.0L,Slope,Mitigated,2/12/2014,3,RBT,192,198,5,NA,N,177,26.3,Hatchery
47.0L,Slope,Mitigated,2/12/2014,3,RES,155,160,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,SMB,180,187,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,TP,71,74,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,TP,77,81,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,TP,97,102,NA,NA,N,177,26.3,NA
47.0L,Slope,Mitigated,2/12/2014,3,TP,140,147,NA,NA,N,177,26.3,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,70,74,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,71,76,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,71,76,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,73,76,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,75,81,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,MSS,80,86,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,PRS,85,85,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,SMB,82,85,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,SMB,86,90,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,SMB,100,103,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,SPTB,84,86,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,STB,850,890,NA,NA,N,134,20.6,Tag inserted
44.7R,Slope,Mitigated,2/12/2014,3,TP,90,95,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,TP,93,97,NA,NA,N,134,20.6,NA
44.7R,Slope,Mitigated,2/12/2014,3,W,135,140,NA,NA,N,134,20.6,NA
43.7R,Slope,Mitigated,2/12/2014,3,BGS,51,53,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,34,35,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,35,37,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,35,37,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,36,38,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,37,39,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,Y,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,38,40,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,39,41,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,43,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,40,42,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,42,44,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,42,45,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,155,170,5,LF,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,CHN,NA,NA,2,F,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,56,60,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,65,69,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,66,71,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,70,76,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,70,75,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,73,78,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,74,78,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,74,80,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,74,78,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,74,77,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,74,79,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,75,80,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,75,81,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,75,80,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,75,80,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,75,80,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,80,88,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,80,86,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,81,89,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,88,96,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,90,96,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,MSS,NA,NA,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,RBT,221,230,5,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,RBT,231,240,5,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,SMB,72,74,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,SMB,90,93,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,TFS,71,79,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,TFS,75,84,NA,NA,N,148,25.5,NA
43.7R,Slope,Mitigated,2/12/2014,3,TP,90,93,NA,NA,N,148,25.5,NA
91.9R,Naturalized,Naturalized,3/12/2014,4,HH,186,203,NA,NA,N,154,134,NA
91.9R,Naturalized,Naturalized,3/12/2014,4,MSS,61,66,NA,NA,N,154,134,NA
91.9R,Naturalized,Naturalized,3/12/2014,4,SASQ,160,170,NA,NA,N,154,134,NA
91.9R,Naturalized,Naturalized,3/12/2014,4,SASQ,168,180,NA,NA,N,154,134,NA
91.9R,Naturalized,Naturalized,3/12/2014,4,SMB,203,215,NA,NA,N,154,134,Tag inserted
91.9R,Naturalized,Naturalized,3/12/2014,4,SMB,263,280,NA,NA,N,154,134,Tag inserted
91.9R,Naturalized,Naturalized,3/12/2014,4,SMB,322,338,NA,NA,N,154,134,Tag inserted
91.9R,Naturalized,Naturalized,3/12/2014,4,TP,72,76,NA,NA,N,154,134,NA
90.8R,Naturalized,Naturalized,3/12/2014,4,CHN,46,49,3,F,N,146,168,NA
90.8R,Naturalized,Naturalized,3/12/2014,4,TP,103,110,NA,NA,N,146,168,NA
90.8R,Naturalized,Naturalized,3/12/2014,4,TP,110,118,NA,NA,N,146,168,NA
90.8R,Naturalized,Naturalized,3/12/2014,4,TP,121,129,NA,NA,N,146,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,29,31,2,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,38,40,2,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,40,42,2,F,Y,131,168,NA
